Date,btc_log_return,s&p_log_return,gold_log_return,usd_log_return
2023-09-20,-0.0029114788993922502,-0.009439204206291407,0.007014664451038044,-0.0003802366086578246
2023-09-21,-0.02102046771669741,-0.016536918318488247,-0.013661993139932882,0.0019000285421890695
2023-09-22,0.0004491505408559249,-0.0022982374027602503,0.003225343940292724,0.002085913510252446
2023-09-25,0.0015851607862167327,0.004014994203807021,-0.004580980852414207,0.0039701173737789475
2023-09-26,-0.0030935695955243148,-0.014844165482264415,-0.008488367011878495,0.002167492280472416
2023-09-27,0.00515378285278878,0.00022928777229402897,-0.015270736211994596,0.004133353079250668
2023-09-28,0.025063206234960944,0.005875877143001418,-0.006002135474614256,-0.004227512985321091
2023-09-29,-0.004072674570299029,-0.0027132596482903892,-0.006633460391606505,-0.0004708607074288551
2023-10-02,-0.01631914578851479,7.936440615274876e-05,-0.009842104245886496,0.006852266525849693
2023-10-03,-0.003668317065944393,-0.013839395863447734,-0.0029551953045938717,0.0009350021570160294
2023-10-04,0.01337771930248266,0.008077047607828902,-0.003348786103829049,-0.0018708793613004815
2023-10-05,-0.013890662255843012,-0.0013048811469964505,-0.001045376798357367,-0.004410472217120542
2023-10-06,0.019171883788155597,0.01174564209396145,0.007458615173471905,-0.002731092828867965
2023-10-09,-0.012659387727927296,0.0062840681193883086,0.010490108470350812,0.0003771536440089207
2023-10-10,-0.007009006012591357,0.005194476099985579,0.006198645369742017,-0.0023594932911441546
2023-10-11,-0.019081220842270596,0.004283819500095376,0.006320685606707954,-9.451581540975695e-05
2023-10-12,-0.00434538164717857,-0.006266024940655868,-0.0018706079095984762,0.007062508777174514
2023-10-13,0.003938005783231446,-0.005031495660219321,0.030607901744664545,0.0007504158554638707
2023-10-16,0.048854397304765484,0.010538642302590162,-0.003274031158004398,-0.0038517936041779777
2023-10-17,-0.0036433994327751407,-9.824987944462293e-05,0.0008324968566677526,9.414218399417251e-05
2023-10-18,-0.003080719749686267,-0.01349040825115111,0.016813236521731945,0.0030072355647199345
2023-10-19,0.013724231161472034,-0.008519032328058174,0.006677383090401889,-0.0030072355647199345
2023-10-20,0.032985768982552344,-0.012665149196156023,0.007137632114180725,-0.000847383284442671
2023-10-23,0.09812340552916154,-0.0016869920654354331,-0.003132240155776067,-0.005857387867866493
2023-10-24,0.02434275178777412,0.007239523519629643,-0.0006580360180041822,0.00689295714366267
2023-10-25,0.017581001125126505,-0.014443434657238186,0.004597000160346809,0.0024436303684529648
2023-10-26,-0.010083818433932024,-0.011903081205584698,0.001561189672271368,0.0006568732533498434
2023-10-27,-0.007253169256571823,-0.004811838578621774,0.0007042731011219772,-0.00037531353669884027
2023-10-30,-0.0010462557765205105,0.011938474300286828,0.0038144875229857433,-0.004137628729593779
2023-10-31,0.004782938801692893,0.006454084821687189,-0.005525708674736229,0.005075684355486665
2023-11-01,0.021952875620689483,0.010451194990192647,-0.00322901508803497,0.002060444583647403
2023-11-02,-0.014181643038138958,0.018682938934086124,0.0034304981256063627,-0.007136128939134068
2023-11-03,-0.005911206955145687,0.009349883544551574,0.002967000466915337,-0.010419778906385346
2023-11-06,-0.00034198701250787167,0.0017514577241009022,-0.004983536766927976,0.0019026316590924353
2023-11-07,0.011526405303600384,0.002836093401711537,-0.0074967054908094966,0.0030366287481200516
2023-11-08,0.0059555252934746505,0.001004411032420549,-0.007809573743291942,0.0004735984838548646
2023-11-09,0.02869223982446556,-0.00811669069906884,0.00648670524396433,0.0030260762970648614
2023-11-10,0.016778346050335458,0.01549575927077207,-0.016218778932181266,-0.00047223923764683207
2023-11-13,-0.015013537055029502,-0.0008361884413705667,0.006652779492156036,-0.0018910457999474772
2023-11-14,-0.02678435783979438,0.01889537047457779,0.008343430595057377,-0.014778388046316593
2023-11-15,0.0638461992762771,0.001595738207846864,-0.0008669641439551512,0.0026858412241415053
2023-11-16,-0.046629756190665006,0.0011897193967129738,0.012069136779111034,-0.00019157542558811969
2023-11-17,0.012148746966680335,0.001281227937178997,-0.0011600298000509213,-0.005283676688166317
2023-11-20,0.0024153344549944222,0.007363103793794679,-0.00197005821614038,-0.003376900045100939
2023-11-21,-0.04539262192194826,-0.002022975931756932,0.010862615061766334,0.0011590373035392787
2023-11-22,0.044201389467836805,0.004052905094313886,-0.003959222486664693,0.00318059002444393
2023-11-24,0.01148288092363181,0.000596695609644371,0.0054086303844140815,-0.005016377911116976
2023-11-27,-0.0060201767439203024,-0.001956069316898734,0.004783316372956037,-0.0019361533552126886
2023-11-28,0.015367313611232447,0.0009796385280509412,0.013772846290545537,-0.00436997009982143
2023-11-29,0.0007241750284947557,-0.0009466966151023826,0.003621431258757468,0.0001945955961080159
2023-11-30,-0.003857188998471983,0.003776931264994232,-0.004406156206906431,0.007078163732971099
2023-12-01,0.02555073011462916,0.0058565589538464025,0.01601359308208572,-0.0022247275284890122
2023-12-04,0.04885656688656326,-0.005423188063826245,-0.022906437155783443,0.0035764646278240164
2023-12-05,0.048825234559730646,-0.0005690315939350654,-0.0027704839468052356,0.003948232364608728
2023-12-06,-0.007610515703399656,-0.003913851944943758,0.00592740683335613,0.0009606001883950555
2023-12-07,-0.010427160036986294,0.007936610684822654,-0.0002955253604053354,-0.005874162041749287
2023-12-08,0.019985683234800433,0.004087134146503857,-0.015689699243871758,0.004529048587731843
2023-12-11,-0.0596686466968368,0.003916813547780507,-0.010210610339417947,0.0008648920593596898
2023-12-12,0.004991678164291358,0.004588812795692121,-0.00010109265866642403,-0.00221181728088915
2023-12-13,0.034162749571038376,0.013558345175020747,0.0022726708042304367,-0.009674061839733739
2023-12-14,0.003101461159202401,0.0026435651851546282,0.0238764749712157,-0.008885511313846628
2023-12-15,-0.0257616788095838,-7.625240044895065e-05,-0.004492380744304469,0.005769943748484607
2023-12-18,0.029979669511789098,0.004518122263400315,0.002569588413335211,-0.0003901386425697595
2023-12-19,-0.008316570718614358,0.00584926745082015,0.005953704386447711,-0.003322300952864232
2023-12-20,0.03216473724475044,-0.01479314796530673,-0.001915109913170454,0.002346325164954699
2023-12-21,0.004956565640048538,0.01024876930727281,0.002258433605997645,-0.005581481556929724
2023-12-22,0.0029305657871940838,0.0016586821527599938,0.008788749383461969,-0.0013756452426481047
2023-12-26,-0.025374479539831185,0.004222761046978718,0.0005345192470835869,-0.0022640727258833593
2023-12-27,0.02146239120433968,0.0014294356164228361,0.01144910069616678,-0.00474171943560453
2023-12-28,-0.01893848326303349,0.00037010611032783913,-0.0038500458433423645,0.00237370788653557
2023-12-29,-0.012474379352008569,-0.002830477036734891,-0.005560539696971567,0.0009873467583290108
2024-01-02,0.0177426040136055,-0.005676660799721844,0.0009692741355236123,0.008549112378521073
2024-01-03,-0.04806495357875562,-0.008048618327197943,-0.014736982781769825,0.0025408216666349404
2024-01-04,0.03060735771828682,-0.0034342716633180004,0.003974050443617649,-0.000390481419092481
2024-01-05,-0.0003900828451524063,0.0018240216394342923,4.895124937664974e-05,-9.75883098623953e-05
2024-01-08,0.06662426635587337,0.01401594543635376,-0.007766098913480235,-0.001954888462972093
2024-01-09,-0.017845417106437722,-0.001478993852318311,-9.866823194570884e-05,0.0035159779603590735
2024-01-10,0.010522032751948629,0.005649980650495934,-0.0023221142671951966,-0.0020494720896451213
2024-01-11,-0.005574241147522585,-0.0006712808369613299,-0.0036669527431483218,-0.000684091835155165
2024-01-12,-0.07884262883299442,0.0007506937530337154,0.01595695140328246,0.0010748020873414532
2024-01-16,0.015011364505806313,-0.0037383190523563314,-0.010165310319773191,0.009331318432827196
2024-01-17,-0.009599712825862028,-0.005632731271107971,-0.011617081726108758,0.0008703287523221803
2024-01-18,-0.03525390600437994,0.008766720726242738,0.007957865627687077,0.0008696456242951456
2024-01-19,0.008599127738074586,0.012238308232548789,0.003905977358156676,-0.002417445433811949
2024-01-22,-0.05030891028125595,0.002191921187231216,-0.00331164630117442,0.00038719306451806546
2024-01-23,0.008523584257922323,0.0029171153407645534,0.0019289741822801076,0.0028026199462152235
2024-01-24,0.005793705727986875,0.000811598976216743,-0.0048543422138758174,-0.003674033734409221
2024-01-25,-0.0035811572894939303,0.005246578134979529,0.0014885385122536121,0.003191355495697046
2024-01-26,0.04607657449481728,-0.0006519977554262368,-4.957016344508958e-05,-0.0009659822397098949
2024-01-29,0.029364415736914395,0.007528365505246271,0.004156315901078678,0.0013521287400042326
2024-01-30,-0.007783744989936281,-0.0006008303969800011,0.003105999442301055,-0.002028879323138
2024-01-31,-0.008651552809046947,-0.016236851740732305,0.008284516486208204,-0.0012580916544440157
2024-02-01,0.011514890294240132,0.012416286114049768,0.0022431851049438123,-0.0021325482261262962
2024-02-02,0.0025523745302447054,0.01062777072263188,-0.008265936631712378,0.008407017791687288
2024-02-05,0.001761707531647616,-0.0031914247092839076,-0.005120905671782694,0.005087104042675428
2024-02-06,0.009936804708699398,0.0023077459317484283,0.0043347927263059916,-0.0025882835388131298
2024-02-07,0.028228646210280317,0.008207682594008503,0.00034398171225102914,-0.0013447258661436479
2024-02-08,0.021945671282114887,0.0005704205400913764,-0.0014751441294391654,0.0010567329775481582
2024-02-09,0.039932995408412,0.005725917128794222,-0.0043890601064937584,-0.0006723305607501118
2024-02-12,0.033881478531652576,-0.0009494041426520994,-0.0025238650815326835,0.0008643106217824936
2024-02-13,-0.0043285887601172135,-0.013768609419845035,-0.012615124246704745,0.0075551540543532525
2024-02-14,0.04104684951040838,0.009534168304217161,-0.0013054709316033808,-0.0022891832146747504
2024-02-15,0.002156009229107525,0.005804372674040437,0.0059112118252038215,-0.004018741992323882
2024-02-16,0.004258432609761442,-0.0048150435759612975,0.00468409490641708,-0.00019181390686195954
2024-02-20,0.00971967933731932,-0.006023426465818105,0.007922794599725336,-0.0019197255622751541
2024-02-21,-0.008560904315229934,0.001263401495103622,-0.002568005317217903,-0.0006727828932673319
2024-02-22,-0.010358547640015203,0.020902888666403996,-0.0012865403339379355,-0.0004808679369903146
2024-02-23,-0.011231806115512555,0.0003478870265016809,0.009314324420003572,-0.00019236789784748964
2024-02-26,0.05251118765694507,-0.0037939392446677545,-0.004966682111914089,-0.0010588691184230115
2024-02-27,0.04593621644047374,0.0017048955387206632,0.0027076939620034324,0.0
2024-02-28,0.09069529297704193,-0.0016595313211116292,-0.0004917629801584056,0.0014436412895015849
2024-02-29,-0.021122414270019263,0.00521547045579851,0.006227470697706572,0.0017296083787732286
2024-03-01,0.02009546578842425,0.007975936433387787,0.01993965913984308,-0.0028843693259101855
2024-03-04,0.0785670808490071,-0.0011939745749618424,0.014650906546489928,-0.000288880342364628
2024-03-05,-0.06858298181492017,-0.010245406275918967,0.00743325261566774,-0.0002889638183320997
2024-03-06,0.0354997002008659,0.0051279328530018375,0.007843566350875797,-0.004151188981360576
2024-03-07,0.012308140052516237,0.010251402284984223,0.0035744768391499093,-0.005334927491491115
2024-03-08,0.02033131223698703,-0.006549922992050483,0.009500646655496325,-0.0007783794127664834
2024-03-11,0.043992298582747225,-0.001122868268028654,0.0017884952401807652,0.001264577595947891
2024-03-12,-0.008949836049348292,0.011139512586668232,-0.01017766419787769,0.0008744725533214037
2024-03-13,0.022166899064075096,-0.0019263840021217504,0.006919166252700393,-0.0016524734641976124
2024-03-14,-0.023352461458381768,-0.0028752210514948473,-0.005716363815521319,0.0055299650077902385
2024-03-15,-0.028308923292000188,-0.006504022859738612,-0.0026386845425951932,0.0006770124008701472
2024-03-18,-0.012388507554367933,0.006298184238481497,0.0015747582428708995,0.00144922033316508
2024-03-19,-0.08712073185700753,0.005633253044342368,-0.0020384080923117054,0.002218003013697789
2024-03-20,0.0925108529687737,0.008864765516360507,0.0007416687251717846,-0.0038605770767521363
2024-03-21,-0.03631867422621404,0.003231309094529067,0.011289662615765472,0.0056891945309960334
2024-03-22,-0.026498446652158947,-0.0014031718343261446,-0.011196893703512067,0.0041260942723848615
2024-03-25,0.039725047694879834,-0.0030596403820322138,0.007708478525095153,-0.0019169654555462046
2024-03-26,0.00041477860656335963,-0.0028037219828060955,0.0003678047123045758,0.0005754609535788546
2024-03-27,-0.007637444542950789,0.008593595582706115,0.006870990033479352,0.0005751299887180039
2024-03-28,0.018397189971880223,0.0011158627007610278,0.01215977082804276,0.0019148361635918931
2024-04-01,-0.023137002333259105,-0.002015614526957421,0.008576849575533174,0.004485321180904833
2024-04-02,-0.06299090436988486,-0.007265388203672174,0.010895049405067248,-0.0019061857824116402
2024-04-03,0.008123743073319645,0.0010905275233383804,0.01466413556445989,-0.005452729783682386
2024-04-04,0.03759886271186197,-0.012411035619262378,-0.0024436447730247224,-0.0012477541735407272
2024-04-05,-0.009845630418288565,0.011038050135699251,0.015993363911781522,0.001727284760779213
2024-04-08,0.03218579409702116,-0.00037470119004190394,0.002576546332762497,-0.001535249392271787
2024-04-09,-0.03541376120378814,0.0014444494736345348,0.005047944048811814,9.604048388478503e-05
2024-04-10,0.020739301242535646,-0.00950198183221218,-0.005948917440644408,0.01050629020472904
2024-04-11,-0.007497782584511725,0.007417221983342159,0.01075919796756164,0.0002849834196911871
2024-04-12,-0.04174897018143575,-0.014657587802247463,0.0005943121990892308,0.007192934072434376
2024-04-15,-0.035810999496508344,-0.012094195787460293,0.004066120662028716,0.0016018676588585024
2024-04-16,0.006061920177229396,-0.002058624527503383,0.010511806622644393,0.000470683413127837
2024-04-17,-0.040539585349945284,-0.005797375076005196,-0.008021081390408469,-0.002921685216049852
2024-04-18,0.035841202086146495,-0.0022106017004848155,0.004459451082454713,0.0018859466134539815
2024-04-19,0.005195142876912584,-0.00879712965405588,0.006735379565596666,0.0
2024-04-22,0.029008901759276284,0.008693351156837892,-0.02798980048135924,-0.0006596588253815483
2024-04-23,-0.00646039848991542,0.011893566567723113,-0.0019313725586949104,-0.0036832395776800197
2024-04-24,-0.03260630131627096,0.00021298737793173927,-0.0013756724603899428,0.0016071680745444183
2024-04-25,0.0031812827691908296,-0.004586934270118803,0.00227748579311271,-0.0024591153729396353
2024-04-26,-0.01132893521901579,0.010157381332325244,0.0021438073190775953,0.003214562339008964
2024-04-29,0.011467091787556782,0.0031734080766394612,0.004529666146779299,-0.0034039424232714666
2024-04-30,-0.05149462971654195,-0.015855551118928446,-0.023292979548680037,0.00604344974818094
2024-05-01,-0.04008992348065732,-0.0034413534856305716,0.003702659409149156,-0.004340030184241783
2024-05-02,0.014814392549697075,0.009087024725083381,-0.00030438616232419946,-0.004358948180741784
2024-05-03,0.061757206498247896,0.012478557659509448,-8.696932457219475e-05,-0.002567436109225163
2024-05-06,-0.0136673647637231,0.010273173691247806,0.009782399430942057,0.00019044432927550758
2024-05-07,-0.013181929995647934,0.0013425282288253015,-0.0027605894071447423,0.0034210866671360307
2024-05-08,-0.018569986258492932,-5.835635194628708e-06,-0.000691260612883049,0.0013272601985692134
2024-05-09,0.029977308604179242,0.005078032639108443,0.007964395898362397,-0.003036340553602912
2024-05-10,-0.03645645463548952,0.0016480400801661688,0.014980894748722662,0.0007598955558245635
2024-05-13,0.023371494237876433,-0.00024133317386620945,-0.01326717176702008,-0.0008549503053654206
2024-05-14,-0.02167403811158053,0.004826148527454777,0.007378135479852332,-0.001997803843080348
2024-05-15,0.07380429766149987,0.011647827787300002,0.014888214910603992,-0.006304985160508814
2024-05-16,-0.01575572439715245,-0.002083837474089023,-0.0036487767790971404,0.0010535953432624368
2024-05-17,0.02752283490504759,0.0011640956878942177,0.013438686241467934,-9.575545859963341e-05
2024-05-20,0.07510908882529854,0.0009159703084904436,0.0089556950387788,0.0011482419069395178
2024-05-21,-0.0185288571822948,0.002498749766893127,-0.0050251162420584805,0.0008603352424856325
2024-05-22,-0.014565869510185792,-0.002709791209351664,-0.01351119128257583,0.0026717455887519392
2024-05-23,-0.017406596587758116,-0.007408162283471853,-0.022946670318134466,0.0016186451187039097
2024-05-24,0.00874339466804841,0.006976649076673169,-0.0010712373814989462,-0.0037172933835787347
2024-05-28,-0.015953999045956735,0.00024877090688590897,0.009684975081007074,-0.0010509780682603775
2024-05-29,-0.01057052909384737,-0.007394317215743129,-0.0063464816760836484,0.004673108174339191
2024-05-30,0.011577009906272195,-0.0059929575357529075,0.001110289464387293,-0.0036221301060788136
2024-05-31,-0.012860492770807141,0.007995824231928239,-0.008573073570683043,-0.000477606885276316
2024-06-03,0.015425138658129,0.0011154602235343702,0.010151150585457458,-0.005076384499319353
2024-06-04,0.025300225248924946,0.0015016810037842276,-0.009032443941432433,-0.0002881035246513619
2024-06-05,0.007272217816602478,0.011778015849955636,0.012223460620860216,0.0015356182576500288
2024-06-06,-0.0045918902720174515,-0.0001998366016362496,0.006858019711762253,-0.0016316956437716357
2024-06-07,-0.020194557079891595,-0.0011158420502788147,-0.027849130615993367,0.007560215191439568
2024-06-10,-0.0019504270460224404,0.002577529978241344,0.001083916970968879,0.0024757405056137216
2024-06-11,-0.03186737491787994,0.0027067148552095688,-8.664897474286448e-05,0.0007605459934802994
2024-06-12,0.013412234174300153,0.008467720241887022,0.012275377571111079,-0.005526999180847092
2024-06-13,-0.021998155421160348,0.002341911437117261,-0.015444010517410511,0.005241807821713351
2024-06-14,-0.01122733440538859,-0.00039393828099854034,0.013472849167638579,0.0033215319127366527
2024-06-17,-0.002234669798733435,0.007635164372320702,-0.008182999621581644,-0.002181471476737862
2024-06-18,-0.020505771883152946,0.0025181541815175734,0.007753980763100188,-0.0005698315100719498
2024-06-20,-0.002028534277712879,-0.002529127395412445,0.009991179448078924,0.0031301349156409586
2024-06-21,-0.011362664075990736,-0.0015633517188238244,-0.016016849994939797,0.001986913132718371
2024-06-24,-0.04704293399341175,-0.003069879155868094,0.005854053366742384,-0.003123984406331104
2024-06-25,0.025020978589857634,0.003925873679182956,-0.005767631906511639,0.001326505675220524
2024-06-26,-0.016203198264060248,0.0015711962247202393,-0.007539420565480626,0.004157640249605521
2024-06-27,0.01296454786345791,0.0009069098567984213,0.010943747042885477,-0.0013209983541484505
2024-06-28,-0.02107381200861269,-0.004092013462368982,0.0013756724603899428,-0.0003777591348805842
2024-07-01,0.0027672625269055118,0.0026719909814296727,-4.2898852745665295e-05,0.0002833147177812023
2024-07-02,-0.013180176056291515,0.006176205771184939,-0.001978281967874196,-0.0017011657333814156
2024-07-03,-0.03036320250661717,0.005071562269533203,0.015717436587046052,-0.003031450698364857
2024-07-05,-0.005549607840752202,0.0054339743609688185,0.012088663472560768,-0.004945837316700619
2024-07-08,0.015210533790654068,0.0010161824764054472,-0.014039925027510058,0.0012387907934261477
2024-07-09,0.022737964112149456,0.0007407974780644366,0.0020784035788130595,0.0010469768033471993
2024-07-10,-0.004608673369846272,0.010156314878106087,0.005113741630379032,-0.0006661245228283263
2024-07-11,-0.006909245978269141,-0.008801649969266023,0.017881513074974542,-0.005823689134446752
2024-07-12,0.00962398455810387,0.00550186402496422,-0.00041416442919572916,-0.0033568928618565863
2024-07-15,0.06499862039498083,0.002822216423354007,0.0036800068503834993,0.0009603045111106212
2024-07-16,0.0034931297826741314,0.0063690499714521565,0.016171314917782453,0.0007674777505330965
2024-07-17,-0.015143242454824346,-0.014025441523644488,-0.0030911330198239995,-0.004999497496068095
